"

		規格總覽 GENERAL SPECIFICATIONS"
型號,Sony A6500
主要賣點,"425 點相位檢測自動對焦連拍 307 張照片5 軸 5 級機身防震3"" 觸控屏幕支援 PlayMemories Camera Apps4K 影片"
相機格式,2500 萬像素，可換鏡頭式數碼相機
推出日期,約 2016 年 10 月 
耐用特性,防塵防水滴
"








"
"

	影像規格 IMAGE SPECIFICATIONS"
感光元件像素,2500 萬像素
有效像素,2420 萬像素
感光元件格式,APS-C
感光元件大小,23.5 x 15.6 mm
感光元件種類,CMOS
感光元件生產商,Sony
最大解像度,6000 x 4000
解像度選擇,"【3:2 比例】
大：6000 x 4000（2,400 萬像素）／中：4240 x 2832（1,200 萬像素）／小：3008 x 2000（600 萬像素）
【16:9 比例】
大：6000 x 3376（2,000 萬像素）／中：4240 x 2400（1,000 萬像素）／小：3008 x 1688（510 萬像素）
【一掃全景】
闊：水平 12,416 x 1,856（2,300 萬像素），垂直 5,536 x 2,160（1,200 萬像素）／標準：水平 8,192 x 1,856（1,500 萬像素），垂直 3,872 x 2,160（840 萬像素）"
壓縮模式,JPEG (EXIF 2.3)
質素調較,JPEG 超精細、JPEG 精細、JPEG 標準
無壓縮影像格式,RAW
影像比例,3:2 / 16:9
動畫解像度,"XAVC S 4K（Super 35mm 格式全像素輸出，非像素合併）：3840 x 2160（24p/25p/30p）
XAVC S HD：1920 x 1080（24p/25p/30p/50p/60p/100p/120p）
AVC MP4：1920 x 1080（30p/50p/60p）、1280 x 720（25p）"
動畫種類,XAVC / AVCHD 2.0 / MPEG-4 AVC (H.264)
動畫音效,XAVC S： LPCM 2 聲道，AVCHD： Dolby Digital (AC-3) 2 聲道，Dolby Digital Stereo Creator MP4:MPEG-4 AAC-LC 2ch
訊號轉換器,14 bits
雜訊消除,支援
防手震功能,5 軸 5 級感光元件防震
"

	鏡頭規格 LENS SPECIFICATIONS"
鏡片組合,視鏡頭而定
鏡片焦距,視鏡頭而定
135 格式焦距,視鏡頭而定
變焦能力,視鏡頭而定
光圈範圍,視鏡頭而定
焦距變換比率,1.5 倍
自動對焦情況,自動 AF（AF-A）；單點 AF（AF-S）；連續 AF（AF-C）；直接手動對焦（DMF）；手動對焦（MF） 169 點對比度式自動對焦點／425 點相位檢測自動對焦點
AF Assist Light,支援
手動對焦,支援
正常對焦範圍,視鏡頭而定
微距對焦範圍,視鏡頭而定
鏡頭接環,Sony E 接環
"

	曝光控制 EXPOSURE CONTROLS"
曝光模式,1. 支援光圈先決2. 支援快門先決3. 支援手動曝光
場景模式,人像、體育動作、微距、風景、日落、夜景、手持夜景、夜景人像、防止移動模糊、一掃全景
快門速度,1/4000 至 30 秒，支援 B 快門
測光模式,多區分割，中央偏重，定點（標準 / 大型），整個螢幕平均，高光
曝光補償,"-5EV 至 +5EV 以 1/3 EV, 可選擇 1/2  級調整"
自動曝光鎖,支援
包圍曝光,"包圍：連續拍攝；包圍：單張，可選擇 3 / 5 / 9 幅相片；3 或 5 幅：1/3, 1/2, 2/3, 1.0, 2.0 或 3.0 EV 增減；9 幅：1/3, 1/2, 2/3 或 1.0 EV 增減"
ISO 感光值,ISO 100 - 32000（可 1/3 級調整）；可擴展至 ISO 51200
白平衡設定,自動白平衡 / 日光 / 陰影 / 陰天 / 鎢絲燈 / 螢光燈（暖白 / 冷白 / 白天白光 / 日光）/ 閃光燈 / 水底 / 色溫（2500 至 9900K）及彩色濾光鏡（G7 至 M7（57 級），A7 至 B7（29 級））/ 自訂支援（G7 至 M7，57 級）（A7 至 B7，29 級）手動白平衡設定
自拍,10 秒延遲 / 5 秒延遲 / 2 秒延遲 / 連續自拍計時器（10 秒延遲後拍攝 3 張 / 10 秒延遲後拍攝 5 張 /自拍模式
連拍,Hi+：11 fps／高：8 fps／中：6 fps／低：3 fps
定時拍攝,支援（PlayMemories Camera Apps）
"

	閃光燈 FLASHES"
閃燈模式,閃光燈關、自動閃光燈、強制閃燈、低速同步、後簾同步、防紅眼功能（可選擇開 / 關）、無線控制、高速同步
閃燈範圍,GN6（ISO 100、米）
外接閃燈,支援，兼容多介面熱靴 Sony α  系統閃光燈
閃燈同步模式,支援前後簾快門
"

	觀景器 VIEWFINDER"
LCD 熒光幕,"3.0 吋  (921,600 像素) 多角度觸控屏幕，可 90°  上翻及 45° 下翻  熒光幕 ，視野率為 100 %"
光學觀景器,"0.39""、236 萬像素電子觀景器，光學觀景器的準確度為 100%"
"

	資料存取 DATA TRANSFER"
儲存媒體,Memory Stick PRO Duo、Memory Stick PRO-HG Duo、Memory Stick Micro (M2)、SD 記憶卡、SDHC 記憶卡（UHS-I 兼容）、SDXC 記憶卡（UHS-I 兼容）、microSD 記憶卡、m
接口,Micro USB、Micro HDMI（Type D）、3.5mm 收音咪
視頻輸出,Micro HDMI（Type D）
打印協定,PictBridge / DPOF /  Exif Print  /  PIM III
"

	電源 POWER SUPPLIES"
電池種類,NP-FW50 專用鋰電池
隨機電池及充電器,NP-FW50 專用鋰電池
電池壽命,約 310 張（觀景器）；約 350 張（LCD 屏幕）（CIPA 標準）
"

	機身資料 PHYSICAL SPECIFICATIONS"
耐用特性,防塵防水滴
腳架座材料,金屬
機身重量,
重量(含電池),453 克
體積,120 x 69.9 x 53.3mm 
"

	其它資料 OTHERS"
搖遠控制,支援
 ,規格比拼
