"
自動對焦情況,單次 AF（AF-S）；連續 AF（AF-C）；直接手動對焦（DMF）；手動對焦（MF） 425 點對比度式自動對焦點／759 點相位檢測自動對焦點（35mm 全片幅）；759 點相位檢測自動對焦點（全片幅鏡頭以 APS-C 畫角拍攝）；575 點相位檢測自動對焦點（APS-C 鏡頭）支援人類眼部／動物眼部／鳥類自動對焦（可在 AF-C 模式使用）
AF Assist Light,支援
手動對焦,支援
正常對焦範圍,視鏡頭而定
微距對焦範圍,視鏡頭而定
鏡頭接環,Sony E 接環
轉換鏡頭,視鏡頭而定
"

	曝光控制 EXPOSURE CONTROLS"
曝光模式,1. 支援光圈先決2. 支援快門先決3. 支援手動曝光
場景模式,不支援
快門速度,1/32000 至 30 秒，支援 B 快門
測光模式,多區分割、中央偏重、定點、定點（標準 / 大）、全屏平均、高光
曝光補償,+/-5EV（可選擇 1/3 EV、1/2 EV 級） 以 1/3EV 級調整
自動曝光鎖,支援
包圍曝光,包圍：連拍，包圍：單張，可選擇 3/5/9 幅相片。（環境燈光、閃光燈）
ISO 感光值,ISO 100 - ISO 32000；可擴展至 ISO 50 - ISO 102400
白平衡設定,自動白平衡；日光；陰影；陰天；白熾燈；螢光燈（暖白／冷白／日光白／日光）；閃光燈；色溫 2500 至 9900K；彩色濾鏡（G7 至 M7：57 級；A7 至 B7：29 級）；自訂；水中；支援手動白平衡設定支援手動白平衡設定
自拍,自拍計時（10/5/2 秒延遲）；自拍計時（連續）（10 秒延遲；3 次/5 次曝光）自拍模式
連拍,Hi+：最高 30fpsHi：最高 20fpsMid：最高 15fpsLow：最高 6fps最多可連拍 182 張 JPEG（Extra Fine L）／238 張 RAW／192 張 RAW + JPEG／96 張無失真壓縮 RAW／83 張無失真壓縮 RAW + JPEG／82 張零壓縮 RAW／78 張零壓縮 RAW + JPEG
"

	閃光燈 FLASHES"
閃燈模式,閃光燈關、自動閃光燈、強制閃燈、低速同步、後簾同步、防紅眼功能（可選擇開／關）、無線、高速同步
外接閃燈,支援，兼容多介面熱靴 Sony α 系統閃光燈
閃燈同步模式,支援前後簾快門
"

	觀景器 VIEWFINDER"
LCD 熒光幕,"觸控式、3 吋  (1,440,000 像素) 多角度觸控屏幕，上調最大約 107 度，下調最大約 41 度 熒光幕 ，視野率為 100 %"
光學觀景器,"0.64""、944 萬像素電子觀景器，光學觀景器的準確度為 100%"
"

	資料存取 DATA TRANSFER"
儲存媒體,插槽 1：供 SD（兼容 UHS-I/II）記憶卡／CFexpress Type A 卡使用的多重插槽；插槽 2：供 SD（兼容 UHS-I/II）記憶卡／CFexpress Type A 卡使用的多重插槽
接口,USB 3.2 Type-C、HDMI（Type A）、3.5mm 耳機、3.5mm 收音咪、多介面熱靴（附數碼音效介面）、閃光燈同步插頭、1000BASE-T LAN
視頻輸出,HDMI（Type A）
打印協定,Exif Print、Print Image Matching III、DPOF 設定
"

	電源 POWER SUPPLIES"
電池種類,NP-FZ100 專用鋰電池
電池手柄,VG-C4EM 垂直手柄
隨機電池及充電器,NP-FZ100 專用鋰電池及支援 USB 充電
電池壽命,照片：約 430 張（觀景器）；約 530 張（LCD 屏幕）（CIPA 標準）影片（持續錄影）：約 145 分鐘（觀景器）；約 150 分鐘（LCD 屏幕）（CIPA 標準）
支援火牛輸入,NPA-MQZ1K 多電池適配器套件 （額外銷售）
"

	機身資料 PHYSICAL SPECIFICATIONS"
耐用特性,防水滴防塵設計
腳架座材料,金屬
機身重量,
重量(含電池),737 克
體積,128.9 x 96.9 x 69.7mm
"

	其它資料 OTHERS"
 ,規格比拼
