"

		規格總覽 GENERAL SPECIFICATIONS"
型號,Sony A5000
主要賣點,支援 Wi-Fi 及 apps 下載，可 180 度翻轉 3  吋 LCD、最高 ISO 16000 感光、BIONZ X 影像處理器、內置 NFC
相機格式,2040 萬像素，可換鏡頭式數碼相機
推出日期,約 2014 年 1 月 
"








"
"

	影像規格 IMAGE SPECIFICATIONS"
感光元件像素,2040 萬像素
有效像素,2010 萬像素
感光元件格式,APS-C
感光元件大小,23.5 x 15.6 mm
感光元件種類,CMOS
最大解像度,4912 x 3264
解像度選擇,"3:2 : L (20 MP) 5456 x 3632 ; M (10 MP) 3872 x 2576 ; S (5 MP) 2736 x 1824 / 16:9 : L (17 MP) 5456 x 3064 ; M (8.4 MP) 3872 x 2176 ; S (4.2 MP) 2736 x 1536 / Panorama : Horizontal Wide: 12,416 x 1,856 (23M) ; Horizontal Std.: 8,192 x 1,856 (15M) ; Vertical Wide: 2,160 x 5,536 (12M) ;  Vertical Std.: 2,160 x 3,872 (8.4M)"
壓縮模式,JPEG (EXIF 2.3)
質素調較,"Fine, Standard"
無壓縮影像格式,RAW、RAW + JPEG (Fine)、RAW + JPEG (Standard)
影像比例,3:2 / 16:9 / Sweep Panorama
動畫解像度,"AVCHD: 
FX - 1920 x 1080/ 60i @ 24Mbps
FH - 1920 x 1080/ 60i @ 17Mbps
FX - 1920 x 1080/ 24p @ 24Mbps
FH - 1920 x 1080/ 24p @ 17Mbps
MP4: 
HD - 1440 x 1080/ 30p @ 12Mbps
VGA - 640 x 480/ 30p @ 3Mbps"
動畫種類,AVCHD 2.0 / MPEG-4 AVC (H.264)
動畫音效,立體聲
訊號轉換器,12 bits
雜訊消除,支援，可選擇開關
"

	鏡頭規格 LENS SPECIFICATIONS"
鏡片組合,視鏡頭而定
鏡片焦距,視鏡頭而定
135 格式焦距,視鏡頭而定
變焦能力,視鏡頭而定
數碼變焦,4X
光圈範圍,視鏡頭而定
焦距變換比率,1.5 倍
自動對焦情況,Contrast-detection 25 個對焦點•多區域、單點對焦、選定單點對焦、連續對焦
AF Assist Light,支援
手動對焦,支援
正常對焦範圍,視鏡頭而定
微距對焦範圍,視鏡頭而定
鏡頭接環,Sony E 接環，可透過 LA-EA1 接環使用 Sony Alpha 鏡頭
轉換鏡頭,視鏡頭而定
"

	曝光控制 EXPOSURE CONTROLS"
曝光模式,1. 支援光圈先決2. 支援快門先決3. 支援手動曝光
場景模式,未有資料
快門速度,1/4000 至 30 秒，支援 B 快門
測光模式,1200 區測光重心偏重平均測光重點測光
曝光補償,-3EV 至 +3EV 以 1/3 EV 級調整
自動曝光鎖,支援
包圍曝光,以 0.3 或 0.7 EV 間距拍攝 3 張
ISO 感光值,自動 /  ISO 100-16000
白平衡設定,自動、日光、陰影、密雲、鎢絲燈、光管、閃燈、指定 Kelvin 值(2500 – 9900K)、自訂支援手動白平衡設定
自拍,2 秒及10 秒延時自拍自拍模式自拍模式
連拍,3.5 fps
"

	閃光燈 FLASHES"
閃燈模式,補光閃燈 / 紅眼消減 / 後簾快門同步 / 最高同步快門為 1/160s
閃燈範圍,4 米
閃燈同步模式,支援前後簾快門
"

	觀景器 VIEWFINDER"
LCD 熒光幕,"3.0 吋  (460,800 像素) 多角度 TFT LCD 顯示，可 180°  上翻及  熒光幕 ，視野率為 100 %"
光學觀景器,沒有光學觀器
播放放大,13X
"

	資料存取 DATA TRANSFER"
儲存媒體,SD/SDHC/SDXCMemory Stick Pro Duo / Pro HG Duo
接口,Micro USB / mini HDMI
視頻輸出,PAL / NTSC / HDMI
打印協定,PictBridge / DPOF /  Exif Print  /  PIM III
"

	電源 POWER SUPPLIES"
電池種類,NP-FW50 專用鋰電池
隨機電池及充電器,NP-FW50  專用鋰電池及專用充電器
電池壽命,420 張 (CIPA 標準)
支援火牛輸入,支援
"

	機身資料 PHYSICAL SPECIFICATIONS"
腳架座材料,金屬
機身重量,210 克
重量(含電池),269 克
體積,109.6 x 62.8 x 35.7mm
"

	其它資料 OTHERS"
搖遠控制,支援，RMT-DSLR1
"

	其它資料 OTHERS"
附註,"設有專用 PlayMemories Camera Apps，可下載用及更新
內建 Wi-Fi 功能，支援 Direct Upload 上載相片至 Facebook
內建 NFC 功能連接手機"
 ,規格比拼
