"
包圍曝光,包圍：連拍，包圍：單張，可選擇 3/5/9 幅相片（環境燈光、閃光燈）
ISO 感光值,ISO 80 - 102400（可 1/3 級調整）；可擴展至 ISO 40 - ISO 409600
白平衡設定,自動白平衡；日光；陰影；陰天；白熾燈；螢光燈；（暖白／冷白／日光白／日光）；閃光燈；色溫 2500 至 9900K；彩色濾鏡（G7 至 M7：57 級；A7 至 B7：29 級）；自訂；水中；支援手動白平衡設定支援手動白平衡設定
自拍,自拍計時（10/5/2 秒延遲）；自拍計時（連續）（10 秒延遲；3 次/5 次曝光）自拍模式
連拍," H+：最高 10fps（所有模式最多可連拍超過 1,000 張照片）  H：最高 8fps  Mid：最高 6fps  Low：最高 3fps"
"

	閃光燈 FLASHES"
閃燈模式,閃光燈關、自動閃光燈、強制閃燈、低速同步、後簾同步、防紅眼功能（可選擇開／關）、無線、高速同步
外接閃燈,支援，兼容多介面熱靴 Sony α 系統閃光燈
閃燈同步模式,支援前後簾快門
"

	觀景器 VIEWFINDER"
LCD 熒光幕,"側反式觸控屏幕、3"" 吋  (1,440,000 像素) 多角度觸控屏幕；張開角度：約 176 度；旋轉角度：約 270 度 熒光幕 ，視野率為 100 %"
光學觀景器,"0.64""、944 萬像素電子觀景器，光學觀景器的準確度為 100%"
"

	資料存取 DATA TRANSFER"
儲存媒體,插槽 1：供 SD（兼容 UHS-I/II）記憶卡／CFexpress Type A 卡使用的多重插槽；插槽 2：供 SD（兼容 UHS-I/II）記憶卡／CFexpress Type A 卡使用的多重插槽
接口,USB 3.2 Type-C、Micro HDMI（Type D）、3.5mm 耳機、3.5mm 收音咪、多介面熱靴（附數碼音效介面）
視頻輸出,Micro HDMI（Type D）
打印協定,Exif Print、Print Image Matching III、DPOF 設定
"

	電源 POWER SUPPLIES"
電池種類,NP-FZ100 專用鋰電池
電池手柄,VG-C4EM 垂直手柄
隨機電池及充電器,NP-FZ100 專用鋰電池及支援 USB 充電
電池壽命,照片：約 510 張（觀景器）；約 600 張（LCD 屏幕）（CIPA 標準）影片（持續錄影）：約 130 分鐘（觀景器）；約 135 分鐘（LCD 屏幕）（CIPA 標準）
支援火牛輸入,NPA-MQZ1K 多電池適配器套件 （額外銷售）
"

	機身資料 PHYSICAL SPECIFICATIONS"
耐用特性,防水滴防塵設計
腳架座材料,金屬
機身重量,
重量(含電池),699 克
體積,128.9 x 96.9 x 69.7mm
"

	其它資料 OTHERS"
 ,規格比拼
