"

		規格總覽 GENERAL SPECIFICATIONS"
型號,Sony A9
主要賣點,全片幅 Exmor RS CMOS 、2420 萬像素、5 軸防手震、可調校角度 LCD、20fps 高速連拍、693 點對焦點
相機格式,2830 萬像素，可換鏡頭式數碼相機
推出日期,約 2017 年 4 月 
耐用特性,防塵防水滴
"








"
"

	影像規格 IMAGE SPECIFICATIONS"
感光元件像素,2830 萬像素
有效像素,2420 萬像素
感光元件格式,35mm 全片幅
感光元件大小,35.6 x 23.8mm
感光元件種類,CMOS
感光元件生產商,Sony
最大解像度,6000 x 4000
解像度選擇,"L: 6000 x 4000 (24M), M: 3936 x 2624 (10M), S: 3008 x 2000 (6.0M), APS-C L: 3936 x 2624 (10M), M: 3008 x 2000 (6.0M), S: 1968 x 1312 (2.6M)
16:9:  L: 6000 x 3376 (20M), M: 3936 x 2216 (8.7M), S: 3008 x 1688 (5.1M), APS-C L: 3936 x 2216 (8.7M), M: 3008 x 1688 (5.1M), S: 1968 x 1112 (2.2M)"
壓縮模式,JPEG (Exif 2.3)
質素調較,極精細 / 精細 / 標準
無壓縮影像格式,RAW ( Sony ARW 2.3 格式 )
影像比例,3:2 / 16:9
動畫解像度,"NTSC
XAVC S 4K（全像素不分級）: 3840 x 2160（30p，100M），3840 x 2160（24p，100M），3840 x 2160（30p，60M），3840 x 2160（24p，60M），XAVC S HD： 1920 x 1080（120p，100M）、1920 x 1080（120p，60M）、1920 x 1080（60p，50M）、1920 x 1080（30p，50M）、1920 x 1080（24p，50M）、1920 x 1080（60p，25M）、1920 x 1080（30p，16M）、AVCHD： 1920 x 1080（60i，24M，FX）、1920 x 1080（60i，17M，FH）

PAL
XAVC S 4K（全像素不分級）: 3840 x 2160 （25p，100M）、3840 x 2160（25p，60M）、XAVC S HD： 1920 x 1080（100p，100M）、1920 x 1080（100p，60M）、1920 x 1080（50p，50M）1920 x 1080（25p，50M）AVCHD： 1920 x 1080 (50i, 24M, FX)、1920 x 1080 (50i, 17M, FH)

慢動作及快動作幀率
NTSC 模式：1fps, 2fps, 4fps, 8fps, 15fps, 30fps, 60fps, 120fps
PAL 模式：1fps, 2fps, 3fps, 6fps, 12fps, 25fps, 50fps, 100fps"
動畫種類,"XAVC S, AVCHD format Ver. 2.0 compliant, MP4"
動畫音效,支援立體聲收音
訊號轉換器,14 bits
雜訊消除,支援
防手震功能,5 軸 5 級感光元件防震
"

	鏡頭規格 LENS SPECIFICATIONS"
鏡片組合,視鏡頭而定
鏡片焦距,視鏡頭而定
135 格式焦距,視鏡頭而定
變焦能力,視鏡頭而定
數碼變焦,視鏡頭而定
光圈範圍,視鏡頭而定
焦距變換比率,1 倍
自動對焦情況,廣闊（425 點（相位檢測自動對焦），425 點（對比檢測自動對焦）/區域/中心/靈活對焦（小 / 中 / 大）/可擴闊靈活對焦/追蹤（廣角/區域/中心/靈活對焦（小 / 中 / 大）/可擴闊靈活對焦）支援人類／動物眼部自動對焦（可在 AF-C 模式使用）
手動對焦,視鏡頭而定
正常對焦範圍,視鏡頭而定
微距對焦範圍,視鏡頭而定
鏡頭接環,Sony E 接環
"

	曝光控制 EXPOSURE CONTROLS"
曝光模式,1. 支援光圈先決2. 支援快門先決3. 支援手動曝光
場景模式,未有資料
快門速度,1/8000 至 30 秒，支援 B 快門
測光模式,多區分割、中央偏重、定點、定點（標準 / 大）、全屏平均、高光
曝光補償,+/-5EV（可選擇 1/3EV、1/2EV 級調校），（配合曝 以 1/3EV 級調整
自動曝光鎖,支援
包圍曝光,"包圍：連續拍攝；包圍：單張，可選擇 3 / 5 / 9 幅相片；3 或 5 幅：1/3, 1/2, 2/3, 1.0, 2.0 或 3.0 EV 增減；9 幅：1/3, 1/2, 2/3 或 1.0 EV 增減"
ISO 感光值,100 - 51200，可擴展至 ISO 50 - 204800
白平衡設定,自動、日光、陰影、陰天、白熾燈、螢光燈 ( 4 種 )、閃光燈、自訂、水底、自訂 Kelvin 值支援手動白平衡設定
自拍,2 秒 / 10 秒自拍模式
連拍,【機械快門】高︰最高 5 fps，中︰最高 5fps，低︰最高 2.5 fps 【自動（電子快門）】高︰最高 20 fps，中︰最高 10fps，低︰最高. 5 fps
"

	閃光燈 FLASHES"
外接閃燈,支援，支援，兼容多介面熱靴 Sony α 系統閃光燈
閃燈同步模式,支援前後簾快門
"

	觀景器 VIEWFINDER"
LCD 熒光幕,觸控式、3 吋  (1440000 像素) TFT LCD 熒光幕 ，視野率為 100 %
光學觀景器,0.5 吋、368 萬點 EVF，光學觀景器的準確度為 100%
"

	資料存取 DATA TRANSFER"
儲存媒體,SD 記憶卡；SDHC 記憶卡（兼容 UHS-I/II）；SDXC 記憶卡（兼容 UHS-I/II）
接口,USB 3.1 Gen 1、Micro USB、Micro HDMI Mini、3.5mm 耳機、3.5mm 收音咪、LAN
視頻輸出,Micro HDMI（Type D）
打印協定,Exif Print、Print Image Matching III、DPOF setting
"

	電源 POWER SUPPLIES"
電池種類,NP-FZ100 專用鋰電池
電池手柄,VG-C3EM 垂直手柄
隨機電池及充電器,NP-FZ100 專用鋰電池
電池壽命,約 480 張（觀景器）；約 650 張（LCD 屏幕）（CIPA 標準）
"

	機身資料 PHYSICAL SPECIFICATIONS"
耐用特性,防塵防水滴
腳架座材料,金屬
機身重量,
重量(含電池),588 克
體積,126.9 x 95.6 x 63mm
"

	其它資料 OTHERS"
 ,規格比拼
