"

		規格總覽 GENERAL SPECIFICATIONS"
型號,Canon EOS M2
主要賣點,可換鏡設計、1800 萬像 APS-C CMOS、Digic 5 影像處理技術、14-bit RAW、最高 ISO 25600、Touch LCD、1080p 拍片、Hybrid CMOS AF II
相機格式,1850 萬像素，可換鏡頭式數碼相機
推出日期,約 2013 年 12 月 
"








"
"

	影像規格 IMAGE SPECIFICATIONS"
感光元件像素,1850 萬像素
有效像素,1800 萬像素
感光元件格式,APS-C
感光元件大小,22.3 x 14.9 mm
感光元件種類,CMOS
最大解像度,5184 x 3456
解像度選擇,5184 x 3456 ; 3456 x 2304 ; 2592 x 1728 ;  1920 x 1280 ; 720 x 480
壓縮模式,JPEG (EXIF 2.3)
質素調較,"Normal, Fine, RAW"
無壓縮影像格式,14-bit RAW(CR2 Canon)
影像比例,3:2 / 4:3 / 16:9 / 1:1 /4:5
動畫解像度,1920 x 1080 @ 30/25/24fps1280 x 720 @ 60/50fps640 x 480 @ 30/25 fps 
動畫種類,H.264 MOV 格式、立體聲
動畫音效,支援立體聲收音
訊號轉換器,14 bit
雜訊消除,支援
"

	鏡頭規格 LENS SPECIFICATIONS"
鏡片組合,視鏡頭而定
鏡片焦距,視鏡頭而定
135 格式焦距,視鏡頭而定
變焦能力,視鏡頭而定
數碼變焦,視鏡頭而定
光圈範圍,視鏡頭而定
焦距變換比率,1.5 倍
自動對焦情況,Hybrid CMOS AF II人面對焦人面追蹤多區對焦單點自訂對焦單點對焦連續追蹤對焦
AF Assist Light,支援 (可選擇開啟或關閉)
正常對焦範圍,視鏡頭而定
微距對焦範圍,視鏡頭而定
鏡頭接環,EF-M
轉換鏡頭,EF-EOS M
"

	曝光控制 EXPOSURE CONTROLS"
曝光模式,1. 支援光圈先決2. 支援快門先決3. 支援手動曝光
場景模式,"Portrait, Landscape, Night Snapshot, Kids & Pets, Indoor, Sports, Sunset, Night Scene, Fireworks, Beach, Underwater, Aquarium, F"
快門速度,1/4000 至 30 秒，支援 B 快門
測光模式,"平均測光 (Evaluative), 中央重點平均測光 (Centre-Weighted Averaging), 點測光 (Spot)"
曝光補償,-2EV 至 +2EV 以 1/3EV 級調整
自動曝光鎖,支援
包圍曝光,支援
ISO 感光值,100 / 200 / 400 / 800 / 1600 / 3200 / 6400/ 12800 / 25600 (Hi)
白平衡設定,"自動, 預設 (Daylight, Cloudy, Tungsten, Fluorescent, Fluorescent H, Flash, Underwater), 手動白平衡自訂手動白平衡設定"
自拍,"2 秒, 10 秒, 自訂時間, 面部偵測自拍模式"
連拍,4.6fps，連拍約 13 張 Jpeg 或 5 張 RAW 影像
定時拍攝,"支援, 1 - 60 分鐘, 1 - 100 張"
"

	閃光燈 FLASHES"
閃燈模式,自動 / 強制開啟 / 紅眼消減 / 慢快門同步 / 閉閉 / FE lock / 後簾同步
外接閃燈,支援，熱靴插座 (Hot Shoe)，支援 E-TTL II 自動閃光
閃燈同步模式,支援前後簾快門
"

	觀景器 VIEWFINDER"
LCD 熒光幕,3.0 吋  (104 萬點 像素) Touch Clear View II TFT LCD 熒光幕 ，視野率為 100 %
光學觀景器,沒有光學觀器
播放放大,10X
"

	資料存取 DATA TRANSFER"
儲存媒體,SD / SDHC / SDXC 
接口,"USB 2.0, AV 輸出, HDMI"
視頻輸出,PAL 及 NTSC
打印協定,"PictBridge, Digital Print Order Format (DPOF) Version 1.1"
"

	電源 POWER SUPPLIES"
電池種類,Canon LP-E12 鋰充電池
隨機電池及充電器,Canon LP-E12 鋰充電池
電池壽命,230 張
"

	機身資料 PHYSICAL SPECIFICATIONS"
腳架座材料,金屬
機身重量,238 克
重量(含電池),274 克
體積,104.9 x 65.2 x 31.6 mm 
"

	其它資料 OTHERS"
"

	其它資料 OTHERS"
附註,"DIGIC 5 影像處理器
感光度推展至 ISO 25600
14-bit RAW
支援 FullHD 拍片及 Miniature 拍片(HD)
Hybrid CMOS AF II 對焦系統
內置 Creative Filters 創意濾鏡 "
 ,規格比拼
