"

		規格總覽 GENERAL SPECIFICATIONS"
型號,Nikon 1 J3
主要賣點,"高速自動對焦、1,425 萬像素、Full HD 高清拍片、15fps 高速連拍、內置閃燈"
相機格式,1513 萬像素，可換鏡頭式數碼相機
推出日期,約 2013 年 1 月 
"








"
"

	影像規格 IMAGE SPECIFICATIONS"
感光元件像素,1513 萬像素
有效像素,1425 萬像素
感光元件大小,13.2 x 8.8 mm
感光元件種類,CMOS
最大解像度,4608 x 3072
解像度選擇,(3:2)：4608 × 3072、3456 × 2304、2304 × 1536Panorama 水平(120 : 23)：4800 × 920Panorama 水平(240 : 23)：9600×920Panorama 垂直(8 : 25)1536 × 4800
壓縮模式,兼容 JPEG-Baseline，壓縮率（約）為精細（1 : 4）、標準（約1：8）或基本（約1：16）
質素調較,"Fine, Normal, Basic"
無壓縮影像格式,12-bit NEF (RAW)、NEF (RAW) + JPEG
影像比例,3:2 / 16:9
動畫解像度,HD : 1920 x 1080 / 60iHD : 1920 x 1080 / 30pHD : 1280 x 720 / 60pHD : 1280 x 720 / 30pSlow-motion : 640 x 240 / 400fpsSlow-motion : 320 x 120 / 1200fps 
動畫種類,MPEG 4/H.264 無間斷有聲影片
動畫音效,立體聲
訊號轉換器,12 bits
雜訊消除,支援
"

	鏡頭規格 LENS SPECIFICATIONS"
鏡片組合,視鏡頭而定 
鏡片焦距,視鏡頭而定  mm
135 格式焦距,視鏡頭而定  mm 至 視鏡頭而定  mm
變焦能力,視鏡頭而定 X
光圈範圍,視鏡頭而定
焦距變換比率,2.7 倍
自動對焦情況,混合自動對焦自動對焦（AF）：單次 AF （AF-S）；連續 AF（AF-C）；自動 AF-S/AF-C 選擇（AF-A）；全時間 AF （AF-F）；手動對焦（MF）對焦區域模式︰單點、自動區域、主體追蹤對焦區域︰135 點對焦、中央 73 點對焦區域支援相位偵測對焦、自動區域對焦︰41 點對焦區域
AF Assist Light,支援
手動對焦,支援
正常對焦範圍,視鏡頭而定
微距對焦範圍,視鏡頭而定
鏡頭接環,Nikon 1 接環，可透過接環使用 Nikon F 鏡頭
轉換鏡頭,視鏡頭而定
"

	曝光控制 EXPOSURE CONTROLS"
曝光模式,1. 支援光圈先決2. 支援快門先決3. 支援手動曝光
場景模式,自動、夜景、夜間人像、逆光、簡易全景、柔焦、微縮模型效果、保留特定色彩；捕捉最佳瞬間（慢速查看和智能照片選擇器）、先進短片（HD—僅限於P、S、A、M—和慢速動作）、 動熊快照
快門速度,1/16000 至 30 秒，支援 B 快門
測光模式,TTL 多區測光矩陣；偏重中央測光：對畫面中央 4.5 mm 直徑圈測光；重點測光：對以所選對焦區域為中心的 2 mm直徑圈測光
曝光補償,-3EV 至 +3EV 以 1/3EV 級調整
自動曝光鎖,支援
ISO 感光值,ISO 160 - 6400（以 1 EV 為等級進行微調）；自動 ISO 感光度控制（ISO 160-6400、160-3200、160-800）可用（在 P、S、A 和 M 模式下由用戶控制）
白平衡設定,自動、白熾燈、螢光燈、直射陽光、閃光燈、陰天、陰影、水底、預設手動支援手動白平衡設定
自拍,2 秒、5 秒或10 秒自拍模式
連拍,5、15fps (AF)30、60fps(focus lock)
"

	閃光燈 FLASHES"
閃燈模式,自動、自動+減輕紅眼、補充閃光、補充閃光+慢速同步、減輕紅眼、減輕紅眼+慢速同步、後簾同步、後簾+慢速同步、關閉
閃燈範圍,5 米 (在ISO 160，閃光指數約 6.3/20.7)
閃燈同步模式,支援前後簾快門
"

	觀景器 VIEWFINDER"
LCD 熒光幕,"3.0 吋  (921,000 像素) TFT LCD 熒光幕 ，視野率為 100 %"
光學觀景器,沒有光學觀器
播放放大,13X
"

	資料存取 DATA TRANSFER"
儲存媒體,SD / SDHC / SDXC
接口,USB 2.0
視頻輸出,PAL / NTSC / HDMI
打印協定,DPOF、PictBridge、EXIF 2.2、DCF
"

	電源 POWER SUPPLIES"
電池種類,EN-EL20 鋰離子充電池
隨機電池及充電器,EN-EL20 鋰離子充電池及MH-27 充電器
電池壽命,220 張
支援火牛輸入,EH-5b AC 變壓器（另購）
"

	機身資料 PHYSICAL SPECIFICATIONS"
腳架座材料,金屬
機身重量,201 克
重量(含電池),244 克
體積,101 x 60.5 x 28.8 mm
"

	其它資料 OTHERS"
搖遠控制,支援，WU-1b Wireless Mobile Adapter
隨機軟件,ViewNX 2.0
"

	其它資料 OTHERS"
附註,92.1 萬點 高質 LCD 螢幕極短快門釋放時滯（單點自動對焦僅 80ms）及高速連拍速度高達約 15fps 智能相片選擇器 : 前後拍攝 20 張連拍相片，再選取當中最佳的 1 張或 5 張作品8 種創意模式特殊效果
 ,規格比拼
