"

		規格總覽 GENERAL SPECIFICATIONS"
型號,Nikon Z50
主要賣點,2090 萬像素 DX 格式 CMOS最高 ISO 204800 感光度11 fps 連拍
相機格式,2151 萬像素，可換鏡頭式數碼相機
推出日期,約 2019 年 10 月 
"








"
"

	影像規格 IMAGE SPECIFICATIONS"
感光元件像素,2151 萬像素
有效像素,2090 萬像素
感光元件格式,APS-C
感光元件大小,23.5 x 15.7 mm
感光元件種類,CMOS
最大解像度,"5,568 x 3,712"
解像度選擇,"DX (24x16) 影像區域：(L) 5568 x 3712 (2070 萬) (M) 4176 x 2784 (1160 萬) (S) 2784 x 1856 (520 萬) 
1:1 (16x16) 影像區域：(L) 3712 x 3712 (1380 萬) (M)2784 x 2784 (780 萬) (S)1856 x 1856 (340 百萬) 
16:9 (24x14)影像區域：(L) 5568 x 3128 (1740 萬) (M) 4176 x 2344 (980 萬) (S) 2784 x 1560 (430 萬) "
壓縮模式,JPEG (EXIF 2.31)
質素調較,精細、標準、基本
無壓縮影像格式,NEF
影像比例,3:2、16:9、1:1
動畫解像度,"3840 x 2160 (4K UHD)；30p (逐行)、25p、24p
1920 x 1080；120p、100p、60p、50p、30p、25p、24p
1920 x 1080 (慢動作)；30p x4、25p x4、24p x5；120p、100p、60p、50p、30p、25p 和 24p 的實際每秒拍攝幅數分別為 119.88、100、59.94、50、29.97、25 和 23.976 fps
除了 3840 x 2160、1920 x 1080 120p/100p 和 1920 x 1080 慢動作尺寸以外，提供質量選擇，在這種情況下，畫質固定為高"
動畫種類,H.264/MPEG-4先進視頻編碼 MOV 格式影片，支援全手動曝光，每段 29 分鐘 59 秒
動畫音效,立體聲
訊號轉換器,14 bits
雜訊消除,支援
"

	鏡頭規格 LENS SPECIFICATIONS"
鏡片組合,視鏡頭而定
鏡片焦距,視鏡頭而定
135 格式焦距,視鏡頭而定
變焦能力,視鏡頭而定
數碼變焦,視鏡頭而定
光圈範圍,視鏡頭而定
焦距變換比率,1.5 倍
自動對焦情況,209 點混合式自動對焦點 對焦模式：單次伺服 AF (AF-S)、連續伺服 AF (AF-C)、全時間伺服 AF (AF-F，只適用於短片模式)；預估追蹤對焦手動對焦 (M) AF 區域模式：精確、單點、和動態區域 AF (精確對焦及動態區域 AF 只適用於相片模式)；廣闊區域 AF (S)；廣闊區域 AF (L)；自動區域 AF 動物眼部自動對焦 人臉及眼部自動對焦 觸控對焦
AF Assist Light,支援
手動對焦,支援
正常對焦範圍,視鏡頭而定
微距對焦範圍,視鏡頭而定
鏡頭接環,Nikon Z mount
轉換鏡頭,視鏡頭而定
"

	曝光控制 EXPOSURE CONTROLS"
曝光模式,1. 支援光圈先決2. 支援快門先決3. 支援手動曝光
場景模式,場景模式：人像、風景、孩子、運動、近拍特寫、夜間人像、夜間風景、派對/室內、沙灘/雪景、日落、黃昏/黎明、寵物肖像、燭光、花卉、秋季色彩、食物，特殊效果模式：夜視、超鮮明、流行、相片描繪、玩具相機效果、微縮模型效果、選擇性色彩、剪影、高色調、低色調
快門速度,1/4000 至 30 秒，支援 B 快門
測光模式,矩陣測光；偏重中央測光：以畫面中央為中心，圍繞其四周 8 mm 的範圍獲分配 75% 比重；亦可以整幅畫面平均計算；重點測光：以已選對焦點為中心，圍繞其四周 3.5 mm 的範圍測光 (約佔畫面 2.5%)；高光偏重測光
曝光補償,"-5EV 至 +5EV 以 1/3 EV, 1/2 EV  級調整"
自動曝光鎖,支援
包圍曝光,拍攝 2 至 9 幅，以 1/3、1/2、2/3 或 1 EV 為等級進行微調
ISO 感光值,ISO 100 至 51200 (從 1/3 和 1/2 EV 等級大小選擇)；也可以設置為大約高於 ISO 51200 的 1 或 2 EV (相等於 ISO 204800)；有自動 ISO 感光度控制可用
白平衡設定,"自動 (3 類)、自然光線自動、陽光直射、陰天、陰影、白熾燈、螢光燈 (7 類)、閃光燈、選擇色溫 (2500 K 至 10,000 K)、預設手動 (可儲存多達 6 個數值)，除了選擇色溫之外，全部都可微調手動預置（最多可存儲 6 個值）手動白平衡設定"
自拍,2秒、5秒、10秒、20秒；以0.5、1、2或3秒為間隔曝光1-9次自拍模式
連拍,低速連拍：1 至 4 fps高速連拍：5 fps高速連拍 (延展)：11 fps
定時拍攝,支援
"

	閃光燈 FLASHES"
閃燈模式,i-TTL 閃光控制前簾同步、慢速同步、後簾同步、減輕紅眼、減輕紅眼連慢速同步、慢速後簾同步；支援自動 FP 高速同步
閃燈範圍,GN7（ISO 100、米）
外接閃燈,支援，支援，透過熱靴
閃燈同步模式,支援前後簾快門
"

	觀景器 VIEWFINDER"
LCD 熒光幕,"3.2 吋  (1,040,000 點 像素) 翻揭式觸控屏幕 熒光幕 ，視野率為 100 %"
光學觀景器,236 萬像素電子觀景器 ，光學觀景器的準確度為 100%
"

	資料存取 DATA TRANSFER"
儲存媒體,SD/SDHC/SDXC（對應 UHS-I）
接口,Micro USB、Micro HDMI（Type D）、3.5mm 收音咪
視頻輸出,HDMI Micro（Type D）
打印協定,PictBridge、DPOF
"

	電源 POWER SUPPLIES"
電池種類,EN-EL25 鋰離子充電池
隨機電池及充電器,EN-EL25 鋰離子充電池及MH-32 鋰離子電池充電器
電池壽命,280 張（使用電子觀景器，CIPA 標準）、320 張（使用顯示屏，CIPA 標準）
"

	機身資料 PHYSICAL SPECIFICATIONS"
腳架座材料,金屬
機身重量,395 克
重量(含電池),450 克
體積,126.5 x 93.5 x 60mm
"

	其它資料 OTHERS"
搖遠控制,支援，ML-L7
 ,規格比拼
