"

		規格總覽 GENERAL SPECIFICATIONS"
型號,Nikon Z7
主要賣點,"4,575 萬像素全片幅 CMOS、493 點 Hybrid PDAF 、內置 5 軸防震、9fps 連拍、4K 攝錄、動物眼部自動對焦"
相機格式,4575 萬像素，可換鏡頭式數碼相機
推出日期,約 2018 年 8 月 
耐用特性,防塵防水滴設計
"








"
"

	影像規格 IMAGE SPECIFICATIONS"
感光元件像素,4575 萬像素
有效像素,4575 萬像素
感光元件格式,35mm Full Frame
感光元件大小,35.9 x 23.9 mm
感光元件種類,CMOS
最大解像度,8256 x 5504
解像度選擇,"FX (36x24) 影像區域：(L) 8256 x 5504 (4540 萬) (M) 6192 x 4128 (2560 萬) (S) 4128 x 2752 (1140 萬) 
DX (24x16) 影像區域：(L) 5408 x 3600 (1950 萬) (M) 4048 x 2696 (1090 萬) (S) 2704 x 1800 (490 萬) 
5:4 (30x24) 影像區域：(L) 6880 x 5504 (3790 萬) (M) 5152 x 4120 (2120 萬) (S) 3440 x 2752 (950 萬) 
1:1 (24x24) 影像區域：(L) 5504 x 5504 (3030 萬) (M) 4128 x 4128 (1700 萬) (S) 2752 x 2752 (760 萬) 
16:9 (36x20) 影像區域：(L) 8256 x 4640 (3830 萬) (M) 6192 x 3480 (2150 萬) (S) 4128 x 2320 (960 萬) "
壓縮模式,JPEG (EXIF 2.31)
質素調較,精細、標準、基本
無壓縮影像格式,"NEF、TIFF（支援 RAW M, S）"
影像比例,3:2  / 16:9  / 5:4 / 1:1
動畫解像度,"3840 x 2160 (4K UHD)；30p (逐行)、25p、24p
1920 x 1080；120p、100p、60p、50p、30p、25p、24p
1920x1080 (慢動作)；30p × 4、25p × 4、24p × 5；120p、100p、60p、50p、30p、25p 及 24p 的實際每秒幅數分別是 119.88、100、59.94、50、29.97、25 及 23.976 fps
所有大小均可提供品質選取，除了在品質列為「高」時的 3840 x 2160、1920 x 1080 120p/100p，及 1920 x 1080 慢動作以外"
動畫種類,"MPEG-4, H.264"
動畫音效,立體聲
訊號轉換器,14-bits
雜訊消除,支援
防手震功能,5 軸 5 級感光元件防震
"

	鏡頭規格 LENS SPECIFICATIONS"
鏡片組合,視鏡頭而定
鏡片焦距,視鏡頭而定
135 格式焦距,視鏡頭而定
變焦能力,視鏡頭而定
數碼變焦,視鏡頭而定
光圈範圍,視鏡頭而定
焦距變換比率,1 倍
自動對焦情況,493 點混合式自動對焦點 對焦模式：單次伺服 AF (AF-S)、連續伺服 AF (AF-C)、全時間伺服 AF (AF-F，只適用於短片模式)；預估追蹤對焦手動對焦 (M) AF 區域模式：精確、單點、和動態區域 AF (精確對焦及動態區域 AF 只適用於相片模式)；廣闊區域 AF (S)；廣闊區域 AF (L)；自動區域 AF動物眼部自動對焦 人臉及眼部自動對焦 觸控對焦
AF Assist Light,支援
手動對焦,支援
正常對焦範圍,視鏡頭而定
微距對焦範圍,視鏡頭而定
鏡頭接環,Nikon Z mount
轉換鏡頭,視鏡頭而定
"

	曝光控制 EXPOSURE CONTROLS"
曝光模式,1. 支援光圈先決2. 支援快門先決3. 支援手動曝光
場景模式,未有資料
快門速度,1/8000 至 30 秒，支援 B 快門
測光模式,矩陣測光偏重中央測光：75% 偏重畫面中心周圍 12 mm 的範圍，可根據畫面整體平均分配；重點測光：圍繞已選對焦點周圍 4 mm 範圍 (約佔畫面 1.5%) 測光；高光偏重測光
曝光補償,"-5EV 至 +5EV 以 1/3 EV, 1/2 EV  級調整"
自動曝光鎖,支援
包圍曝光,拍攝 2 至 9 幅，以 1/3、1/2、2/3 或 1 EV 為等級進行微調
ISO 感光值,ISO 64 - 25600 可擴展至 ISO 32 (Low-1) / 102400 (Hi-2) 
白平衡設定," 自動 (3 類)、自然光線自動、陽光直射、陰天、陰影、白熾燈、螢光燈 (7 類)、閃光燈、選擇色溫 (2500 K 至 10,000 K)、預設手動 (可儲存多達 6 個數值)，除了選擇色溫之外，全部都可微調手動預置（最多可存儲 6 個值）手動白平衡設定"
自拍,2 秒、5 秒、10 秒、20 秒；1 至 9 次曝光，每隔 0.5、1、2 或 3 秒曝光一次自拍模式
連拍,低速連拍：1 至 5 fps高速連拍：5.5 fps (14-bit NEF/RAW：5 fps) 高速連拍 (延長)：9 fps (14-bit NEF/RAW：8 fps)
"

	閃光燈 FLASHES"
閃燈模式,iTTL 前簾同步、慢速同步、後簾同步、減輕紅眼、減輕紅眼連慢速同步、慢速後簾同步；支援自動 FP 高速同步
外接閃燈,支援，支援，透過熱靴
閃燈同步模式,支援前後簾快門
"

	觀景器 VIEWFINDER"
LCD 熒光幕,"3.2 吋  (2,100,000 點 像素) 翻揭式觸控屏幕 熒光幕 ，視野率為 100 %"
光學觀景器,369 萬點 EVF ; 約 0.8 倍放大率，光學觀景器的準確度為 100%
"

	資料存取 DATA TRANSFER"
儲存媒體,XQD 及 CFexpress 記憶卡
接口,USB 3.1 Gen 1、HDMI（Type C）、3.5mm 耳機、3.5mm 收音咪
視頻輸出,HDMI（Type C）
打印協定,PictBridge、DPOF
"

	電源 POWER SUPPLIES"
電池種類,EN-EL15b 鋰離子充電池
隨機電池及充電器,EN-EL15b 鋰離子充電池及MH-25a 電池充電器
電池壽命,330 張（使用電子觀景器，CIPA 標準）、400 張（使用顯示屏，CIPA 標準）
支援火牛輸入,EH-5d 交流電轉換器（額外銷售）
"

	機身資料 PHYSICAL SPECIFICATIONS"
耐用特性,防塵防水滴設計
腳架座材料,金屬
機身重量,
重量(含電池),675 克
體積,134 x 100.5 x 67.5 mm
"

	其它資料 OTHERS"
搖遠控制,支援，WR-1、WR-T10、MC-DC2
 ,規格比拼
